subject,age,word_type,set,item,letter_first,session,sentence,order,response,letterwrite,correct
S92,5.460273973,0,A,touch,t,2,Please don't touch the animals,5,ptr,0.714285714,0
S92,5.460273973,0,A,pet,p,2,She wants to get a pet,6,pape,0.714285714,1
S92,5.460273973,0,A,dollar,d,2,Can you give me a dollar?,7,dkr,0.714285714,1
S92,5.460273973,0,A,cook,k,2,Grandpa is a good cook,8,sws,0.714285714,0
S92,5.460273973,0,A,bird,b,2,My friend saw a cute little bird,9,bpr,0.714285714,1
S92,5.460273973,0,A,tower,t,2,The children wanted to climb the tower,10,psr,0.714285714,0
S92,5.460273973,0,A,bun,b,2,The hotdog is on a bun,11,bdr,0.714285714,1
S92,5.460273973,0,A,patch,p,2,Mom sewed a patch on his jeans,12,te,0.714285714,0
S93,4.624657534,1,B,team,t,1,The girl cheered for her favorite team,1,m,0.857142857,0
S93,4.624657534,1,B,pizza,p,1,Her favorite food is pizza,2,j,0.857142857,0
S93,4.624657534,1,B,peel,p,1,The clown slipped on a banana peel,3,j,0.857142857,0
S93,4.624657534,1,B,teacher,t,1,When I grow up I want to be a teacher,4,a,0.857142857,0
S93,4.624657534,1,B,beef,b,1,Hamburgers are made of beef,5,a,0.857142857,0
S93,4.624657534,1,B,jeep,g,1,His mom drives a black jeep,6,g,0.857142857,1
S93,4.624657534,1,B,cave,k,1,The children explored the spooky cave,7,e,0.857142857,0
S93,4.624657534,1,B,deal,d,1,Let's make a deal,8,d,0.857142857,1
S93,4.624657534,1,B,beet,b,1,He didn't want to eat the beet,9,b,0.857142857,1
S93,4.624657534,1,B,came,k,1,"Yesterday, the big package came",10,e,0.857142857,0
S93,4.624657534,1,B,beetle,b,1,The ladybug talks to the beetle,11,j,0.857142857,0
S93,4.624657534,1,B,beep,b,1,"The shiny robot says ""beep""",12,e,0.857142857,0
S93,4.624657534,0,B,bus,b,2,We rode on a bus,1,ee,0.857142857,0
S93,4.624657534,0,B,picture,p,2,She smiled for the picture,2,f,0.857142857,0
S93,4.624657534,0,B,tag,t,2,The kids played a game of tag,3,f,0.857142857,0
S93,4.624657534,0,B,jam,j,2,Mom bought a jar of jam,4,n,0.857142857,0
S93,4.624657534,0,B,bib,b,2,The baby wears a bib,5,c,0.857142857,0
S93,4.624657534,0,B,come,k,2,Today the package will come,6,e,0.857142857,0
S93,4.624657534,0,B,bat,b,2,She hit the ball with a bat,7,r,0.857142857,0
S93,4.624657534,0,B,battle,b,2,The soldiers fight in a battle,8,b,0.857142857,1
S93,4.624657534,0,B,turtle,t,2,In the book I saw a picture of a turtle,9,f,0.857142857,0
S93,4.624657534,0,B,cap,k,2,The boy wore his favorite cap,10,e,0.857142857,0
S93,4.624657534,0,B,pill,p,2,The doctor gave the man a pill,11,i,0.857142857,0
S93,4.624657534,0,B,dirt,d,2,Don't play in the dirt,12,f,0.857142857,0
S94,5.104109589,1,B,jeep,g,1,His mom drives a black jeep,1,g,1,1
S94,5.104109589,1,B,peel,p,1,The clown slipped on a banana peel,2,p,1,1
S94,5.104109589,1,B,beep,b,1,"The shiny robot says ""beep""",3,b,1,1
S94,5.104109589,1,B,deal,d,1,Let's make a deal,4,d,1,1
S94,5.104109589,1,B,pizza,p,1,Her favorite food is pizza,5,p,1,1
S94,5.104109589,1,B,team,t,1,The girl cheered for her favorite team,6,t,1,1
S94,5.104109589,1,B,came,k,1,"Yesterday, the big package came",7,k,1,1
S94,5.104109589,1,B,teacher,t,1,When I grow up I want to be a teacher,8,t,1,1
S94,5.104109589,1,B,beet,b,1,He didn't want to eat the beet,9,b,1,1
S94,5.104109589,1,B,cave,k,1,The children explored the spooky cave,10,c,1,1
S94,5.104109589,1,B,beef,b,1,Hamburgers are made of beef,11,b,1,1
S94,5.104109589,1,B,beetle,b,1,The ladybug talks to the beetle,12,b,1,1
S94,5.104109589,0,B,bus,b,2,We rode on a bus,1,b,1,1
S94,5.104109589,0,B,tag,t,2,The kids played a game of tag,2,t,1,1
S94,5.104109589,0,B,pill,p,2,The doctor gave the man a pill,3,p,1,1
S94,5.104109589,0,B,dirt,d,2,Don't play in the dirt,4,d,1,1
S94,5.104109589,0,B,come,k,2,Today the package will come,5,k,1,1
S94,5.104109589,0,B,bat,b,2,She hit the ball with a bat,6,b,1,1
S94,5.104109589,0,B,picture,p,2,She smiled for the picture,7,p,1,1
S94,5.104109589,0,B,turtle,t,2,In the book I saw a picture of a turtle,8,t,1,1
S94,5.104109589,0,B,battle,b,2,The soldiers fight in a battle,9,b,1,1
S94,5.104109589,0,B,bib,b,2,The baby wears a bib,10,b,1,1
S94,5.104109589,0,B,jam,j,2,Mom bought a jar of jam,11,j,1,1
S94,5.104109589,0,B,cap,k,2,The boy wore his favorite cap,12,c,1,1
S95,5.161643836,1,A,peach,p,1,Susan ate some peach pie for dessert,1,p,1,1
S95,5.161643836,1,A,bean,b,1,Jack bought a magic bean,2,d,1,0
S95,5.161643836,1,A,beaver,b,1,The boy wrote a story about a beaver,3,b,1,1
S95,5.161643836,1,A,deeper,d,1,Can you make the hole deeper?,4,d,1,1
S95,5.161643836,1,A,teepee,t,1,It's fun to sleep in a teepee,5,t,1,1
S95,5.161643836,1,A,bead,b,1,She found a little bead,6,b,1,1
S95,5.161643836,1,A,beach,b,1,I like to go to the beach,7,h,1,0
S95,5.161643836,1,A,cake,k,1,The family eats yummy cake,8,k,1,1
S95,5.161643836,1,A,case,k,1,She kept her jewelry in a case,9,k,1,1
S95,5.161643836,1,A,piece,p,1,There was a missing puzzle piece,10,p,1,1
S95,5.161643836,1,A,jail,j,1,The robber went to jail,11,j,1,1
S95,5.161643836,1,A,teach,t,1,She loves to teach her students,12,t,1,1
S95,5.161643836,0,A,bird,b,2,My friend saw a cute little bird,1,d,1,0
S95,5.161643836,0,A,jet,j,2,The pilot flew a jet,2,j,1,1
S95,5.161643836,0,A,touch,t,2,Please don't touch the animals,3,t,1,1
S95,5.161643836,0,A,cook,k,2,Grandpa is a good cook,4,k,1,1
S95,5.161643836,0,A,pet,p,2,She wants to get a pet,5,p,1,1
S95,5.161643836,0,A,butter,b,2,The boy ate his bread with some butter,6,b,1,1
S95,5.161643836,0,A,cup,k,2,She drank water from a blue cup,7,k,1,1
S95,5.161643836,0,A,patch,p,2,Mom sewed a patch on his jeans,8,p,1,1
S95,5.161643836,0,A,dollar,d,2,Can you give me a dollar?,9,a,1,0
S95,5.161643836,0,A,bed,b,2,He slept in a bed,10,b,1,1
S95,5.161643836,0,A,bun,b,2,The hotdog is on a bun,11,b,1,1
S95,5.161643836,0,A,tower,t,2,The children wanted to climb the tower,12,t,1,1
S96,5.449315068,0,B,dirt,d,1,Don't play in the dirt,1,d,1,1
S96,5.449315068,0,B,cap,k,1,The boy wore his favorite cap,2,k,1,1
S96,5.449315068,0,B,come,k,1,Today the package will come,3,c,1,1
S96,5.449315068,0,B,tag,t,1,The kids played a game of tag,4,j,1,0
S96,5.449315068,0,B,turtle,t,1,In the book I saw a picture of a turtle,5,t,1,1
S96,5.449315068,0,B,picture,p,1,She smiled for the picture,6,p,1,1
S96,5.449315068,0,B,bat,b,1,She hit the ball with a bat,7,b,1,1
S96,5.449315068,0,B,bus,b,1,We rode on a bus,8,b,1,1
S96,5.449315068,0,B,pill,p,1,The doctor gave the man a pill,9,p,1,1
S96,5.449315068,0,B,battle,b,1,The soldiers fight in a battle,10,b,1,1
S96,5.449315068,0,B,bib,b,1,The baby wears a bib,11,b,1,1
S96,5.449315068,0,B,jam,j,1,Mom bought a jar of jam,12,j,1,1
S96,5.449315068,1,B,teacher,t,2,When I grow up I want to be a teacher,1,t,1,1
S96,5.449315068,1,B,came,k,2,"Yesterday, the big package came",2,k,1,1
S96,5.449315068,1,B,peel,p,2,The clown slipped on a banana peel,3,p,1,1
S96,5.449315068,1,B,pizza,p,2,Her favorite food is pizza,4,p,1,1
S96,5.449315068,1,B,beet,b,2,He didn't want to eat the beet,5,b,1,1
S96,5.449315068,1,B,team,t,2,The girl cheered for her favorite team,6,t,1,1
S96,5.449315068,1,B,jeep,g,2,His mom drives a black jeep,7,j,1,1
S96,5.449315068,1,B,deal,d,2,Let's make a deal,8,d,1,1
S96,5.449315068,1,B,cave,k,2,The children explored the spooky cave,9,k,1,1
S96,5.449315068,1,B,beep,b,2,"The shiny robot says ""beep""",10,b,1,1
S96,5.449315068,1,B,beetle,b,2,The ladybug talks to the beetle,11,b,1,1
S96,5.449315068,1,B,beef,b,2,Hamburgers are made of beef,12,b,1,1
S97,4.789041096,0,A,bun,b,1,The hotdog is on a bun,1,a,0.571428571,0
S97,4.789041096,0,A,patch,p,1,Mom sewed a patch on his jeans,2,o,0.571428571,0
S97,4.789041096,0,A,cup,k,1,She drank water from a blue cup,3,,0.571428571,0
S97,4.789041096,0,A,touch,t,1,Please don't touch the animals,4,s,0.571428571,0
S97,4.789041096,0,A,jet,j,1,The pilot flew a jet,5,e,0.571428571,0
S97,4.789041096,0,A,pet,p,1,She wants to get a pet,6,i,0.571428571,0
S97,4.789041096,0,A,bird,b,1,My friend saw a cute little bird,7,o,0.571428571,0
S97,4.789041096,0,A,bed,b,1,He slept in a bed,8,h,0.571428571,0
S97,4.789041096,0,A,butter,b,1,The boy ate his bread with some butter,9,m,0.571428571,0
S97,4.789041096,0,A,tower,t,1,The children wanted to climb the tower,10,a,0.571428571,0
S97,4.789041096,0,A,cook,k,1,Grandpa is a good cook,11,o,0.571428571,0
S97,4.789041096,0,A,dollar,d,1,Can you give me a dollar?,12,n,0.571428571,0
S97,4.789041096,1,A,teach,t,2,She loves to teach her students,1,t,0.571428571,1
S97,4.789041096,1,A,beach,b,2,I like to go to the beach,2,b,0.571428571,1
S97,4.789041096,1,A,teepee,t,2,It's fun to sleep in a teepee,3,pt,0.571428571,0
S97,4.789041096,1,A,jail,j,2,The robber went to jail,4,g,0.571428571,1
S97,4.789041096,1,A,case,k,2,She kept her jewelry in a case,5,a,0.571428571,0
S97,4.789041096,1,A,bead,b,2,She found a little bead,6,b,0.571428571,1
S97,4.789041096,1,A,bean,b,2,Jack bought a magic bean,7,b,0.571428571,1
S97,4.789041096,1,A,beaver,b,2,The boy wrote a story about a beaver,8,b,0.571428571,1
S97,4.789041096,1,A,deeper,d,2,Can you make the hole deeper?,9,,0.571428571,0
S97,4.789041096,1,A,peach,p,2,Susan ate some peach pie for dessert,10,b,0.571428571,0
S97,4.789041096,1,A,cake,k,2,The family eats yummy cake,11,e,0.571428571,0
S97,4.789041096,1,A,piece,p,2,There was a missing puzzle piece,12,,0.571428571,0
S98,5.271232877,1,B,beep,b,1,"The shiny robot says ""beep""",1,b,0.714285714,1
S98,5.271232877,1,B,jeep,g,1,His mom drives a black jeep,2,g,0.714285714,1
S98,5.271232877,1,B,pizza,p,1,Her favorite food is pizza,3,p,0.714285714,1
S98,5.271232877,1,B,beet,b,1,He didn't want to eat the beet,4,b,0.714285714,1
S98,5.271232877,1,B,came,k,1,"Yesterday, the big package came",5,k,0.714285714,1
S98,5.271232877,1,B,teacher,t,1,When I grow up I want to be a teacher,6,t,0.714285714,1
S98,5.271232877,1,B,cave,k,1,The children explored the spooky cave,7,k,0.714285714,1
S98,5.271232877,1,B,deal,d,1,Let's make a deal,8,d,0.714285714,1
S98,5.271232877,1,B,peel,p,1,The clown slipped on a banana peel,9,p,0.714285714,1
S98,5.271232877,1,B,beef,b,1,Hamburgers are made of beef,10,b,0.714285714,1
S98,5.271232877,1,B,beetle,b,1,The ladybug talks to the beetle,11,b,0.714285714,1
S98,5.271232877,1,B,team,t,1,The girl cheered for her favorite team,12,d,0.714285714,0
S98,5.271232877,0,B,turtle,t,2,In the book I saw a picture of a turtle,1,b,0.714285714,0
S98,5.271232877,0,B,bat,b,2,She hit the ball with a bat,2,b,0.714285714,1
S98,5.271232877,0,B,come,k,2,Today the package will come,3,v,0.714285714,0
S98,5.271232877,0,B,bus,b,2,We rode on a bus,4,b,0.714285714,1
S98,5.271232877,0,B,jam,j,2,Mom bought a jar of jam,5,j,0.714285714,1
S98,5.271232877,0,B,cap,k,2,The boy wore his favorite cap,6,o,0.714285714,0
S98,5.271232877,0,B,dirt,d,2,Don't play in the dirt,7,b,0.714285714,0
S98,5.271232877,0,B,bib,b,2,The baby wears a bib,8,b,0.714285714,1
S98,5.271232877,0,B,picture,p,2,She smiled for the picture,9,b,0.714285714,0
S98,5.271232877,0,B,battle,b,2,The soldiers fight in a battle,10,b,0.714285714,1
S98,5.271232877,0,B,tag,t,2,The kids played a game of tag,11,b,0.714285714,0
S98,5.271232877,0,B,pill,p,2,The doctor gave the man a pill,12,b,0.714285714,0
S99,4.939726027,1,A,bean,b,1,Jack bought a magic bean,1,p,0.33333,0
S99,4.939726027,1,A,case,k,1,She kept her jewelry in a case,2,k,0.33333,1
S99,4.939726027,1,A,deeper,d,1,Can you make the hole deeper?,3,d,0.33333,1
S99,4.939726027,1,A,beach,b,1,I like to go to the beach,4,b,0.33333,1
S99,4.939726027,1,A,cake,k,1,The family eats yummy cake,5,k,0.33333,1
S99,4.939726027,1,A,teepee,t,1,It's fun to sleep in a teepee,6,t,0.33333,1
S99,4.939726027,1,A,jail,j,1,The robber went to jail,7,g,0.33333,1
S99,4.939726027,1,A,bead,b,1,She found a little bead,8,b,0.33333,1
S99,4.939726027,1,A,beaver,b,1,The boy wrote a story about a beaver,9,v,0.33333,0
S99,4.939726027,1,A,piece,p,1,There was a missing puzzle piece,10,c,0.33333,0
S99,4.939726027,1,A,peach,p,1,Susan ate some peach pie for dessert,11,p,0.33333,1
S99,4.939726027,1,A,teach,t,1,She loves to teach her students,12,t,0.33333,1
S99,4.939726027,0,A,jet,j,2,The pilot flew a jet,1,j,0.33333,1
S99,4.939726027,0,A,bird,b,2,My friend saw a cute little bird,2,b,0.33333,1
S99,4.939726027,0,A,bed,b,2,He slept in a bed,3,b,0.33333,1
S99,4.939726027,0,A,cook,k,2,Grandpa is a good cook,4,q,0.33333,1
S99,4.939726027,0,A,tower,t,2,The children wanted to climb the tower,5,t,0.33333,1
S99,4.939726027,0,A,butter,b,2,The boy ate his bread with some butter,6,b,0.33333,1
S99,4.939726027,0,A,bun,b,2,The hotdog is on a bun,7,b,0.33333,1
S99,4.939726027,0,A,dollar,d,2,Can you give me a dollar?,8,d,0.33333,1
S99,4.939726027,0,A,patch,p,2,Mom sewed a patch on his jeans,9,p,0.33333,1
S99,4.939726027,0,A,pet,p,2,She wants to get a pet,10,k,0.33333,0
S99,4.939726027,0,A,cup,k,2,She drank water from a blue cup,11,c,0.33333,1
S99,4.939726027,0,A,touch,t,2,Please don't touch the animals,12,t,0.33333,1
